tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R16,2023,29.0,106.0,13.0,75.0,28.0,6.0,7.0,6.0,3.6585365853658534,3.6585365853658534,64.63414634146342,70.75471698113208,50.0,53.84615384615385,53.84615384615385,100.0,63.41463414634146,164.0,2.0,4.0
us open,R32,2021,67.0,201.0,30.0,134.0,51.0,7.0,16.0,17.0,5.214723926380368,2.147239263803681,61.65644171779141,66.66666666666666,53.6,53.333333333333336,53.333333333333336,100.0,61.65644171779141,326.0,2.0,15.0
us open,R32,2022,18.0,115.0,15.0,77.0,27.0,6.0,5.0,10.0,5.9880239520958085,3.592814371257485,68.8622754491018,66.95652173913044,34.61538461538461,33.33333333333333,33.33333333333333,100.0,56.886227544910184,167.0,8.0,2.0
us open,R32,2023,55.0,137.0,24.0,97.0,36.0,9.0,16.0,14.0,5.88235294117647,3.7815126050420167,57.56302521008403,70.8029197080292,54.45544554455446,66.66666666666666,66.66666666666666,100.0,63.86554621848739,238.0,6.0,8.0
us open,R64,2021,51.0,145.0,12.0,116.0,40.0,5.0,8.0,18.0,7.792207792207792,2.1645021645021645,62.77056277056276,80.0,59.30232558139535,66.66666666666666,66.66666666666666,100.0,72.2943722943723,231.0,8.0,10.0
us open,R64,2022,29.0,127.0,24.0,78.0,27.0,8.0,16.0,4.0,2.1505376344086025,4.301075268817205,68.27956989247312,61.417322834645674,49.152542372881356,66.66666666666666,66.66666666666666,100.0,57.52688172043011,186.0,4.0,0.0
us open,R64,2023,32.0,130.0,20.0,89.0,29.0,7.0,14.0,10.0,5.1020408163265305,3.571428571428571,66.3265306122449,68.46153846153847,48.484848484848484,70.0,70.0,100.0,61.73469387755102,196.0,4.0,6.0
us open,R64,2024,27.0,106.0,14.0,75.0,29.0,8.0,6.0,4.0,2.4242424242424243,4.848484848484849,64.24242424242425,70.75471698113208,45.76271186440678,42.857142857142854,42.857142857142854,100.0,61.81818181818181,165.0,2.0,2.0
us open,SF,2022,70.0,181.0,27.0,132.0,51.0,9.0,15.0,21.0,6.7092651757188495,2.8753993610223643,57.82747603833865,72.92817679558011,53.03030303030303,55.55555555555556,55.55555555555556,100.0,64.5367412140575,313.0,6.0,15.0
us open,SF,2023,42.0,176.0,16.0,132.0,38.0,10.0,12.0,9.0,3.435114503816794,3.816793893129771,67.17557251908397,75.0,48.837209302325576,75.0,75.0,100.0,66.41221374045801,262.0,9.0,0.0
wimbledon,F,2023,65.0,212.0,34.0,139.0,46.0,10.0,24.0,11.0,3.293413173652695,2.9940119760479043,63.47305389221557,65.56603773584906,53.278688524590166,70.58823529411765,70.58823529411765,100.0,61.07784431137725,334.0,9.0,2.0
wimbledon,F,2024,32.0,127.0,17.0,94.0,28.0,10.0,11.0,13.0,6.63265306122449,5.1020408163265305,64.79591836734694,74.01574803149606,46.3768115942029,64.70588235294117,64.70588235294117,100.0,64.28571428571429,196.0,5.0,8.0
wimbledon,QF,2023,47.0,113.0,4.0,87.0,33.0,5.0,2.0,6.0,3.1746031746031744,2.6455026455026456,59.78835978835979,76.99115044247787,61.8421052631579,50.0,50.0,100.0,70.8994708994709,189.0,4.0,2.0
wimbledon,QF,2024,56.0,155.0,37.0,95.0,38.0,4.0,25.0,9.0,3.5294117647058822,1.5686274509803921,60.78431372549019,61.29032258064516,56.00000000000001,67.56756756756756,67.56756756756756,100.0,59.21568627450981,255.0,7.0,2.0
wimbledon,R128,2021,67.0,207.0,46.0,135.0,48.0,9.0,30.0,14.0,3.943661971830986,2.535211267605634,58.309859154929576,65.21739130434783,45.27027027027027,65.21739130434783,65.21739130434783,100.0,56.901408450704224,355.0,6.0,8.0
wimbledon,R128,2022,80.0,224.0,22.0,172.0,55.0,17.0,18.0,53.0,13.94736842105263,4.473684210526316,58.94736842105262,76.78571428571429,51.28205128205128,81.81818181818183,81.81818181818183,100.0,66.3157894736842,380.0,30.0,23.0
wimbledon,R128,2023,27.0,106.0,18.0,73.0,26.0,12.0,10.0,11.0,6.58682634730539,7.18562874251497,63.47305389221557,68.86792452830188,44.26229508196721,55.55555555555556,55.55555555555556,100.0,59.88023952095808,167.0,10.0,1.0
wimbledon,R128,2024,37.0,125.0,14.0,87.0,32.0,6.0,7.0,11.0,5.7591623036649215,3.1413612565445024,65.44502617801047,69.6,56.060606060606055,50.0,50.0,100.0,64.92146596858639,191.0,4.0,7.0
wimbledon,R16,2022,63.0,163.0,19.0,114.0,39.0,8.0,15.0,13.0,4.924242424242424,3.0303030303030303,61.74242424242424,69.93865030674846,62.37623762376238,78.94736842105263,78.94736842105263,100.0,67.04545454545455,264.0,4.0,9.0
wimbledon,R16,2023,40.0,151.0,19.0,109.0,36.0,6.0,14.0,13.0,5.777777777777778,2.666666666666667,67.11111111111111,72.18543046357617,54.054054054054056,73.68421052631578,73.68421052631578,100.0,66.22222222222223,225.0,4.0,9.0
wimbledon,R16,2024,34.0,162.0,21.0,108.0,38.0,7.0,10.0,24.0,10.084033613445378,2.941176470588235,68.0672268907563,66.66666666666666,44.73684210526316,47.61904761904761,47.61904761904761,100.0,59.66386554621849,238.0,14.0,10.0
wimbledon,R32,2022,28.0,93.0,21.0,68.0,24.0,10.0,15.0,8.0,5.128205128205128,6.41025641025641,59.61538461538461,73.11827956989248,44.44444444444444,71.42857142857143,71.42857142857143,100.0,61.53846153846154,156.0,3.0,5.0
wimbledon,R32,2023,44.0,203.0,21.0,151.0,43.0,10.0,14.0,27.0,9.0,3.3333333333333335,67.66666666666666,74.38423645320196,45.36082474226804,66.66666666666666,66.66666666666666,100.0,65.0,300.0,12.0,15.0
wimbledon,R32,2024,65.0,197.0,18.0,145.0,50.0,11.0,10.0,25.0,7.961783439490445,3.5031847133757963,62.738853503184714,73.60406091370558,55.55555555555556,55.55555555555556,55.55555555555556,100.0,66.87898089171973,314.0,16.0,9.0
wimbledon,R64,2021,17.0,95.0,18.0,72.0,25.0,8.0,9.0,8.0,5.47945205479452,5.47945205479452,65.06849315068493,75.78947368421053,33.33333333333333,50.0,50.0,100.0,60.95890410958904,146.0,6.0,2.0
wimbledon,R64,2022,46.0,106.0,15.0,82.0,32.0,5.0,11.0,16.0,8.64864864864865,2.7027027027027026,57.2972972972973,77.35849056603774,58.22784810126582,73.33333333333333,73.33333333333333,100.0,69.1891891891892,185.0,9.0,7.0
wimbledon,R64,2023,50.0,152.0,20.0,98.0,32.0,4.0,18.0,10.0,4.366812227074235,1.7467248908296942,66.37554585152839,64.47368421052632,64.93506493506493,90.0,90.0,100.0,64.62882096069869,229.0,5.0,5.0
wimbledon,R64,2024,28.0,103.0,14.0,72.0,28.0,4.0,6.0,13.0,8.074534161490684,2.484472049689441,63.975155279503106,69.90291262135922,48.275862068965516,42.857142857142854,42.857142857142854,100.0,62.11180124223602,161.0,11.0,2.0
wimbledon,SF,2023,23.0,103.0,18.0,74.0,27.0,7.0,10.0,9.0,5.660377358490567,4.40251572327044,64.77987421383648,71.84466019417476,41.07142857142857,55.55555555555556,55.55555555555556,100.0,61.0062893081761,159.0,4.0,5.0
wimbledon,SF,2024,52.0,154.0,18.0,106.0,41.0,8.0,9.0,11.0,4.508196721311475,3.278688524590164,63.114754098360656,68.83116883116884,57.77777777777777,50.0,50.0,100.0,64.75409836065575,244.0,6.0,5.0
