tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,R128,2024,49.0,106.0,15.0,77.0,30.0,7.0,10.0,10.0,5.0761421319796955,3.5532994923857872,53.80710659898477,72.64150943396226,53.84615384615385,66.66666666666666,66.66666666666666,100.0,63.95939086294417,197.0,8.0,2.0
roland garros,R16,2022,45.0,175.0,19.0,110.0,40.0,9.0,11.0,12.0,4.761904761904762,3.571428571428571,69.44444444444444,62.857142857142854,58.44155844155844,57.89473684210527,57.89473684210527,100.0,61.50793650793651,252.0,4.0,8.0
roland garros,R16,2023,73.0,212.0,28.0,141.0,50.0,16.0,17.0,13.0,3.8348082595870205,4.71976401179941,62.53687315634219,66.50943396226415,57.48031496062992,60.71428571428571,60.71428571428571,100.0,63.12684365781711,339.0,8.0,5.0
roland garros,R16,2024,50.0,192.0,33.0,137.0,49.0,6.0,19.0,26.0,8.524590163934425,1.9672131147540985,62.95081967213115,71.35416666666666,44.24778761061947,57.57575757575758,57.57575757575758,100.0,61.31147540983607,305.0,16.0,10.0
roland garros,R32,2022,27.0,105.0,22.0,66.0,27.0,8.0,12.0,7.0,4.191616766467066,4.790419161676647,62.874251497005986,62.857142857142854,43.54838709677419,54.54545454545454,54.54545454545454,100.0,55.688622754491014,167.0,2.0,5.0
roland garros,R32,2023,17.0,112.0,28.0,69.0,26.0,7.0,17.0,6.0,3.7267080745341614,4.3478260869565215,69.56521739130434,61.60714285714286,34.69387755102041,60.71428571428571,60.71428571428571,100.0,53.41614906832298,161.0,4.0,2.0
roland garros,R32,2024,50.0,117.0,17.0,73.0,31.0,14.0,10.0,6.0,2.955665024630542,6.896551724137931,57.635467980295566,62.39316239316239,58.139534883720934,58.82352941176471,58.82352941176471,100.0,60.591133004926114,203.0,5.0,1.0
roland garros,R64,2022,34.0,99.0,12.0,70.0,26.0,5.0,7.0,9.0,5.625,3.125,61.875,70.70707070707071,55.73770491803278,58.333333333333336,58.333333333333336,100.0,65.0,160.0,6.0,3.0
roland garros,R64,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
roland garros,R64,2024,82.0,173.0,29.0,128.0,49.0,13.0,21.0,17.0,5.230769230769231,4.0,53.230769230769226,73.98843930635837,53.94736842105263,72.41379310344827,72.41379310344827,100.0,64.61538461538461,325.0,3.0,14.0
us open,R128,2021,39.0,111.0,17.0,83.0,35.0,11.0,7.0,18.0,9.473684210526317,5.7894736842105265,58.42105263157895,74.77477477477478,49.36708860759494,41.17647058823529,41.17647058823529,100.0,64.21052631578948,190.0,17.0,1.0
us open,R128,2022,68.0,104.0,20.0,68.0,31.0,18.0,17.0,16.0,7.339449541284404,8.256880733944955,47.706422018348626,65.38461538461539,59.64912280701754,85.0,85.0,100.0,62.38532110091744,218.0,7.0,9.0
us open,R128,2023,50.0,120.0,20.0,81.0,36.0,9.0,10.0,9.0,4.30622009569378,4.30622009569378,57.41626794258373,67.5,56.17977528089888,50.0,50.0,100.0,62.67942583732058,209.0,7.0,2.0
us open,R128,2024,36.0,82.0,19.0,64.0,25.0,6.0,14.0,13.0,8.280254777070063,3.821656050955414,52.22929936305732,78.04878048780488,48.0,73.68421052631578,73.68421052631578,100.0,63.69426751592356,157.0,11.0,2.0
us open,R32,2022,31.0,116.0,26.0,78.0,29.0,11.0,17.0,11.0,5.978260869565218,5.978260869565218,63.04347826086957,67.24137931034483,45.588235294117645,65.38461538461539,65.38461538461539,100.0,59.2391304347826,184.0,7.0,4.0
us open,R64,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
wimbledon,QF,2023,47.0,113.0,4.0,87.0,33.0,5.0,2.0,6.0,3.1746031746031744,2.6455026455026456,59.78835978835979,76.99115044247787,61.8421052631579,50.0,50.0,100.0,70.8994708994709,189.0,4.0,2.0
wimbledon,R128,2022,47.0,122.0,16.0,90.0,31.0,9.0,13.0,17.0,8.292682926829269,4.390243902439024,59.512195121951216,73.77049180327869,56.62650602409639,81.25,81.25,100.0,66.82926829268293,205.0,8.0,9.0
wimbledon,R128,2023,34.0,123.0,16.0,96.0,30.0,8.0,13.0,16.0,8.465608465608465,4.232804232804233,65.07936507936508,78.04878048780488,51.515151515151516,81.25,81.25,100.0,68.78306878306879,189.0,7.0,9.0
wimbledon,R128,2024,30.0,95.0,13.0,75.0,27.0,5.0,9.0,18.0,11.688311688311687,3.2467532467532463,61.68831168831169,78.94736842105263,50.847457627118644,69.23076923076923,69.23076923076923,100.0,68.18181818181817,154.0,16.0,2.0
wimbledon,R16,2023,64.0,159.0,12.0,129.0,44.0,13.0,8.0,25.0,9.124087591240876,4.744525547445255,58.02919708029197,81.13207547169812,55.65217391304348,66.66666666666666,66.66666666666666,100.0,70.43795620437956,274.0,11.0,14.0
wimbledon,R16,2024,39.0,94.0,16.0,68.0,27.0,6.0,12.0,8.0,5.0,3.75,58.75,72.3404255319149,59.09090909090909,75.0,75.0,100.0,66.875,160.0,5.0,3.0
wimbledon,R32,2023,60.0,225.0,30.0,163.0,51.0,9.0,22.0,26.0,7.71513353115727,2.6706231454005933,66.76557863501483,72.44444444444444,53.57142857142857,73.33333333333333,73.33333333333333,100.0,66.17210682492582,337.0,19.0,7.0
wimbledon,R32,2024,64.0,183.0,15.0,145.0,48.0,9.0,10.0,45.0,15.254237288135593,3.050847457627119,62.03389830508475,79.23497267759562,57.14285714285714,66.66666666666666,66.66666666666666,100.0,70.84745762711864,295.0,16.0,29.0
wimbledon,R64,2023,44.0,120.0,21.0,82.0,32.0,16.0,13.0,10.0,4.807692307692308,7.6923076923076925,57.692307692307686,68.33333333333333,50.0,61.904761904761905,61.904761904761905,100.0,60.57692307692307,208.0,8.0,2.0
wimbledon,R64,2024,44.0,130.0,20.0,95.0,33.0,10.0,14.0,23.0,11.11111111111111,4.830917874396135,62.80193236714976,73.07692307692307,57.14285714285714,70.0,70.0,100.0,67.14975845410628,207.0,16.0,7.0
