tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
wimbledon,R128,2021,52.0,149.0,31.0,105.0,42.0,13.0,16.0,8.0,2.952029520295203,4.797047970479705,54.981549815498155,70.46979865771812,42.62295081967213,51.61290322580645,51.61290322580645,100.0,57.93357933579336,271.0,6.0,2.0
wimbledon,R128,2022,60.0,138.0,20.0,102.0,39.0,6.0,13.0,19.0,7.661290322580645,2.4193548387096775,55.64516129032258,73.91304347826086,54.54545454545454,65.0,65.0,100.0,65.32258064516128,248.0,9.0,10.0
wimbledon,R128,2023,30.0,94.0,15.0,63.0,24.0,3.0,9.0,12.0,8.275862068965518,2.0689655172413794,64.82758620689654,67.02127659574468,58.82352941176471,60.0,60.0,100.0,64.13793103448275,145.0,7.0,5.0
wimbledon,R128,2024,43.0,151.0,16.0,111.0,37.0,6.0,10.0,28.0,11.666666666666666,2.5,62.916666666666664,73.50993377483444,48.31460674157304,62.5,62.5,100.0,64.16666666666667,240.0,16.0,12.0
wimbledon,R16,2022,63.0,163.0,19.0,114.0,39.0,8.0,15.0,13.0,4.924242424242424,3.0303030303030303,61.74242424242424,69.93865030674846,62.37623762376238,78.94736842105263,78.94736842105263,100.0,67.04545454545455,264.0,4.0,9.0
wimbledon,R16,2023,46.0,127.0,25.0,99.0,32.0,4.0,21.0,24.0,11.162790697674419,1.8604651162790697,59.06976744186046,77.95275590551181,52.27272727272727,84.0,84.0,100.0,67.44186046511628,215.0,12.0,12.0
wimbledon,R16,2024,30.0,132.0,8.0,96.0,30.0,4.0,3.0,22.0,11.827956989247312,2.1505376344086025,70.96774193548387,72.72727272727273,55.55555555555556,37.5,37.5,100.0,67.74193548387096,186.0,7.0,15.0
wimbledon,R32,2022,42.0,121.0,4.0,94.0,33.0,5.0,2.0,26.0,13.402061855670103,2.5773195876288657,62.371134020618555,77.68595041322314,57.534246575342465,50.0,50.0,100.0,70.10309278350515,194.0,2.0,24.0
wimbledon,R32,2023,56.0,109.0,15.0,86.0,36.0,17.0,8.0,23.0,10.7981220657277,7.981220657276995,51.173708920187785,78.89908256880734,53.84615384615385,53.333333333333336,53.333333333333336,100.0,66.66666666666666,213.0,9.0,14.0
wimbledon,R32,2024,26.0,87.0,8.0,69.0,25.0,3.0,3.0,13.0,9.285714285714286,2.142857142857143,62.142857142857146,79.3103448275862,49.056603773584904,37.5,37.5,100.0,67.85714285714286,140.0,11.0,2.0
wimbledon,R64,2022,51.0,153.0,25.0,101.0,39.0,8.0,16.0,6.0,2.4390243902439024,3.2520325203252036,62.19512195121951,66.01307189542483,54.83870967741935,64.0,64.0,100.0,61.78861788617886,246.0,4.0,2.0
wimbledon,R64,2023,30.0,105.0,15.0,72.0,27.0,3.0,8.0,16.0,9.75609756097561,1.8292682926829267,64.02439024390245,68.57142857142857,50.847457627118644,53.333333333333336,53.333333333333336,100.0,62.19512195121951,164.0,15.0,1.0
wimbledon,R64,2024,46.0,204.0,17.0,154.0,44.0,5.0,11.0,38.0,12.794612794612794,1.6835016835016834,68.68686868686868,75.49019607843137,49.46236559139785,64.70588235294117,64.70588235294117,100.0,67.34006734006735,297.0,10.0,28.0
wimbledon,SF,2023,48.0,119.0,15.0,90.0,32.0,3.0,13.0,19.0,9.405940594059405,1.4851485148514851,58.91089108910891,75.63025210084034,57.831325301204814,86.66666666666667,86.66666666666667,100.0,68.31683168316832,202.0,11.0,8.0
