tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,QF,2024,42.0,121.0,14.0,81.0,32.0,9.0,6.0,5.0,2.4875621890547266,4.477611940298507,60.19900497512438,66.94214876033058,52.5,42.857142857142854,42.857142857142854,100.0,61.19402985074627,201.0,2.0,3.0
roland garros,R128,2017,30.0,91.0,12.0,63.0,24.0,6.0,6.0,11.0,7.236842105263158,3.9473684210526314,59.86842105263158,69.23076923076923,49.18032786885246,50.0,50.0,100.0,61.18421052631579,152.0,7.0,4.0
roland garros,R128,2018,36.0,88.0,14.0,63.0,27.0,11.0,7.0,5.0,3.1446540880503147,6.918238993710692,55.34591194968554,71.5909090909091,50.70422535211267,50.0,50.0,100.0,62.264150943396224,159.0,2.0,3.0
roland garros,R128,2019,44.0,89.0,14.0,65.0,27.0,8.0,10.0,8.0,4.9079754601226995,4.9079754601226995,54.601226993865026,73.03370786516854,59.45945945945946,71.42857142857143,71.42857142857143,100.0,66.87116564417178,163.0,3.0,5.0
roland garros,R128,2020,35.0,170.0,32.0,99.0,28.0,7.0,20.0,2.0,0.8064516129032258,2.82258064516129,68.54838709677419,58.235294117647065,44.871794871794876,62.5,62.5,100.0,54.03225806451613,248.0,2.0,0.0
roland garros,R128,2021,55.0,123.0,23.0,79.0,30.0,8.0,16.0,20.0,9.00900900900901,3.6036036036036037,55.4054054054054,64.22764227642277,55.55555555555556,69.56521739130434,69.56521739130434,100.0,60.36036036036037,222.0,11.0,9.0
roland garros,R128,2022,69.0,167.0,48.0,97.0,45.0,10.0,27.0,10.0,3.1055900621118013,3.1055900621118013,51.86335403726709,58.08383233532935,44.516129032258064,56.25,56.25,100.0,51.5527950310559,322.0,1.0,9.0
roland garros,R128,2023,48.0,133.0,34.0,78.0,35.0,11.0,20.0,8.0,3.524229074889868,4.845814977973569,58.590308370044056,58.64661654135338,51.06382978723404,58.82352941176471,58.82352941176471,100.0,55.50660792951542,227.0,6.0,2.0
roland garros,R128,2024,26.0,93.0,16.0,52.0,21.0,6.0,7.0,2.0,1.3986013986013985,4.195804195804196,65.03496503496503,55.91397849462365,52.0,43.75,43.75,100.0,54.54545454545454,143.0,2.0,0.0
roland garros,R16,2024,48.0,120.0,24.0,82.0,34.0,5.0,15.0,14.0,6.511627906976744,2.3255813953488373,55.81395348837209,68.33333333333333,50.526315789473685,62.5,62.5,100.0,60.46511627906976,215.0,7.0,7.0
roland garros,R32,2024,59.0,138.0,25.0,86.0,37.0,9.0,14.0,12.0,4.878048780487805,3.6585365853658534,56.09756097560976,62.31884057971014,54.629629629629626,56.00000000000001,56.00000000000001,100.0,58.94308943089431,246.0,5.0,7.0
roland garros,R64,2019,28.0,101.0,23.0,68.0,23.0,2.0,16.0,7.0,4.242424242424243,1.2121212121212122,61.212121212121204,67.32673267326733,43.75,69.56521739130434,69.56521739130434,100.0,58.18181818181818,165.0,2.0,5.0
roland garros,R64,2021,44.0,135.0,24.0,88.0,33.0,5.0,16.0,9.0,4.017857142857143,2.232142857142857,60.26785714285714,65.18518518518519,49.43820224719101,66.66666666666666,66.66666666666666,100.0,58.92857142857143,224.0,7.0,2.0
roland garros,R64,2023,47.0,126.0,17.0,83.0,30.0,8.0,11.0,3.0,1.4423076923076923,3.8461538461538463,60.57692307692307,65.87301587301587,57.3170731707317,64.70588235294117,64.70588235294117,100.0,62.5,208.0,3.0,0.0
roland garros,R64,2024,43.0,114.0,17.0,64.0,29.0,15.0,8.0,2.0,1.1111111111111112,8.333333333333332,63.33333333333333,56.14035087719298,65.15151515151516,47.05882352941176,47.05882352941176,100.0,59.44444444444444,180.0,1.0,1.0
us open,QF,2020,31.0,96.0,20.0,65.0,25.0,6.0,11.0,12.0,7.2727272727272725,3.6363636363636362,58.18181818181818,67.70833333333334,44.927536231884055,55.00000000000001,55.00000000000001,100.0,58.18181818181818,165.0,11.0,1.0
