tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
australian open,R128,2023,50.0,216.0,25.0,165.0,51.0,5.0,16.0,36.0,11.145510835913312,1.5479876160990713,66.87306501547987,76.38888888888889,46.728971962616825,64.0,64.0,100.0,66.56346749226006,323.0,21.0,15.0
australian open,R128,2024,49.0,185.0,17.0,132.0,40.0,3.0,14.0,27.0,10.305343511450381,1.1450381679389312,70.61068702290076,71.35135135135135,63.63636363636363,82.35294117647058,82.35294117647058,100.0,69.08396946564885,262.0,19.0,8.0
australian open,R16,2019,25.0,110.0,21.0,81.0,26.0,11.0,14.0,21.0,12.5,6.547619047619048,65.47619047619048,73.63636363636363,43.103448275862064,66.66666666666666,66.66666666666666,100.0,63.095238095238095,168.0,15.0,6.0
australian open,R16,2020,25.0,107.0,7.0,90.0,30.0,8.0,4.0,16.0,10.457516339869281,5.228758169934641,69.93464052287581,84.11214953271028,54.347826086956516,57.14285714285714,57.14285714285714,100.0,75.16339869281046,153.0,11.0,5.0
australian open,R16,2021,32.0,150.0,17.0,102.0,31.0,5.0,11.0,16.0,7.5829383886255926,2.3696682464454977,71.09004739336493,68.0,52.459016393442624,64.70588235294117,64.70588235294117,100.0,63.507109004739334,211.0,15.0,1.0
australian open,R16,2022,24.0,132.0,11.0,96.0,30.0,19.0,5.0,6.0,3.125,9.895833333333332,68.75,72.72727272727273,40.0,45.45454545454545,45.45454545454545,100.0,62.5,192.0,3.0,3.0
australian open,R16,2024,49.0,220.0,24.0,160.0,52.0,8.0,16.0,25.0,7.836990595611286,2.507836990595611,68.96551724137932,72.72727272727273,49.494949494949495,66.66666666666666,66.66666666666666,100.0,65.51724137931035,319.0,15.0,10.0
australian open,R32,2017,50.0,221.0,23.0,159.0,48.0,15.0,16.0,30.0,9.316770186335404,4.658385093167702,68.63354037267081,71.94570135746606,49.504950495049506,69.56521739130434,69.56521739130434,100.0,64.90683229813664,322.0,11.0,19.0
australian open,R32,2018,45.0,191.0,16.0,143.0,47.0,8.0,9.0,26.0,9.352517985611511,2.877697841726619,68.70503597122301,74.86910994764398,51.724137931034484,56.25,56.25,100.0,67.62589928057554,278.0,5.0,21.0
australian open,R32,2019,31.0,113.0,18.0,76.0,26.0,5.0,11.0,19.0,10.857142857142858,2.857142857142857,64.57142857142857,67.2566371681416,50.0,61.111111111111114,61.111111111111114,100.0,61.142857142857146,175.0,14.0,5.0
australian open,R32,2020,24.0,110.0,15.0,74.0,26.0,5.0,8.0,18.0,10.843373493975903,3.0120481927710845,66.26506024096386,67.27272727272727,42.857142857142854,53.333333333333336,53.333333333333336,100.0,59.036144578313255,166.0,15.0,3.0
australian open,R32,2021,31.0,92.0,15.0,70.0,25.0,9.0,10.0,23.0,14.838709677419354,5.806451612903226,59.354838709677416,76.08695652173914,49.2063492063492,66.66666666666666,66.66666666666666,100.0,65.16129032258064,155.0,19.0,4.0
australian open,R32,2022,23.0,118.0,11.0,91.0,29.0,8.0,8.0,21.0,12.5,4.761904761904762,70.23809523809523,77.11864406779661,46.0,72.72727272727273,72.72727272727273,100.0,67.85714285714286,168.0,16.0,5.0
australian open,R32,2024,30.0,117.0,11.0,81.0,28.0,4.0,5.0,12.0,7.0588235294117645,2.3529411764705883,68.82352941176471,69.23076923076923,56.60377358490566,45.45454545454545,45.45454545454545,100.0,65.29411764705883,170.0,11.0,1.0
australian open,R64,2017,42.0,110.0,13.0,75.0,27.0,8.0,9.0,13.0,7.142857142857142,4.395604395604396,60.43956043956044,68.18181818181817,58.333333333333336,69.23076923076923,69.23076923076923,100.0,64.28571428571429,182.0,9.0,4.0
australian open,R64,2018,36.0,138.0,19.0,102.0,35.0,6.0,13.0,34.0,15.887850467289718,2.803738317757009,64.48598130841121,73.91304347826086,47.368421052631575,68.42105263157895,68.42105263157895,100.0,64.48598130841121,214.0,25.0,9.0
australian open,R64,2019,54.0,234.0,30.0,180.0,53.0,16.0,22.0,43.0,12.647058823529411,4.705882352941177,68.82352941176471,76.92307692307693,50.943396226415096,73.33333333333333,73.33333333333333,100.0,68.82352941176471,340.0,29.0,14.0
australian open,R64,2020,34.0,152.0,16.0,117.0,34.0,4.0,12.0,17.0,7.981220657276995,1.8779342723004695,71.36150234741784,76.97368421052632,55.73770491803278,75.0,75.0,100.0,70.89201877934272,213.0,9.0,8.0
australian open,R64,2021,39.0,126.0,14.0,92.0,31.0,12.0,10.0,25.0,13.089005235602095,6.282722513089005,65.96858638743456,73.01587301587301,60.0,71.42857142857143,71.42857142857143,100.0,68.58638743455498,191.0,15.0,10.0
australian open,R64,2022,26.0,94.0,12.0,65.0,26.0,7.0,5.0,14.0,9.79020979020979,4.895104895104895,65.73426573426573,69.14893617021278,53.06122448979592,41.66666666666667,41.66666666666667,100.0,63.63636363636363,143.0,14.0,0.0
australian open,R64,2023,38.0,167.0,24.0,114.0,39.0,19.0,13.0,26.0,10.0,7.307692307692308,64.23076923076924,68.26347305389223,40.86021505376344,54.166666666666664,54.166666666666664,100.0,58.46153846153847,260.0,13.0,13.0
australian open,R64,2024,53.0,267.0,20.0,204.0,55.0,7.0,15.0,34.0,8.947368421052632,1.8421052631578945,70.26315789473684,76.40449438202246,46.902654867256636,75.0,75.0,100.0,67.63157894736842,380.0,21.0,13.0
australian open,SF,2020,31.0,199.0,23.0,144.0,43.0,7.0,14.0,26.0,9.59409594095941,2.5830258302583027,73.43173431734317,72.36180904522614,43.05555555555556,60.86956521739131,60.86956521739131,100.0,64.57564575645756,271.0,10.0,16.0
australian open,SF,2024,57.0,226.0,24.0,166.0,54.0,7.0,15.0,28.0,8.588957055214724,2.147239263803681,69.32515337423312,73.45132743362832,56.99999999999999,62.5,62.5,100.0,68.40490797546013,326.0,14.0,14.0
roland garros,F,2024,43.0,193.0,39.0,123.0,44.0,12.0,24.0,11.0,3.767123287671233,4.10958904109589,66.0958904109589,63.730569948186535,43.43434343434344,61.53846153846154,61.53846153846154,100.0,56.849315068493155,292.0,3.0,8.0
roland garros,QF,2018,28.0,106.0,14.0,67.0,25.0,7.0,8.0,7.0,4.487179487179487,4.487179487179487,67.94871794871796,63.20754716981132,56.00000000000001,57.14285714285714,57.14285714285714,100.0,60.89743589743589,156.0,5.0,2.0
roland garros,QF,2019,25.0,113.0,19.0,82.0,28.0,12.0,12.0,11.0,6.470588235294119,7.0588235294117645,66.47058823529412,72.56637168141593,43.859649122807014,63.1578947368421,63.1578947368421,100.0,62.94117647058823,170.0,1.0,10.0
roland garros,QF,2021,25.0,78.0,21.0,47.0,24.0,6.0,9.0,3.0,2.2222222222222223,4.444444444444445,57.77777777777777,60.256410256410255,43.859649122807014,42.857142857142854,42.857142857142854,100.0,53.333333333333336,135.0,3.0,0.0
roland garros,QF,2022,46.0,176.0,14.0,128.0,42.0,9.0,9.0,9.0,3.4220532319391634,3.4220532319391634,66.92015209125475,72.72727272727273,52.87356321839081,64.28571428571429,64.28571428571429,100.0,66.15969581749049,263.0,7.0,2.0
roland garros,QF,2023,33.0,150.0,20.0,111.0,38.0,11.0,12.0,15.0,6.4655172413793105,4.741379310344827,64.65517241379311,74.0,40.243902439024396,60.0,60.0,100.0,62.06896551724138,232.0,7.0,8.0
roland garros,QF,2024,42.0,121.0,14.0,81.0,32.0,9.0,6.0,5.0,2.4875621890547266,4.477611940298507,60.19900497512438,66.94214876033058,52.5,42.857142857142854,42.857142857142854,100.0,61.19402985074627,201.0,2.0,3.0
roland garros,R128,2016,65.0,167.0,19.0,123.0,44.0,11.0,13.0,15.0,5.172413793103448,3.793103448275862,57.58620689655173,73.65269461077844,52.84552845528455,68.42105263157895,68.42105263157895,100.0,64.82758620689654,290.0,8.0,7.0
roland garros,R128,2017,38.0,173.0,32.0,103.0,37.0,10.0,19.0,8.0,3.1372549019607843,3.9215686274509802,67.84313725490196,59.53757225433526,46.34146341463415,59.375,59.375,100.0,55.294117647058826,255.0,0.0,8.0
roland garros,R128,2018,23.0,75.0,12.0,51.0,22.0,2.0,5.0,13.0,10.92436974789916,1.680672268907563,63.02521008403361,68.0,52.27272727272727,41.66666666666667,41.66666666666667,100.0,62.18487394957983,119.0,11.0,2.0
roland garros,R128,2019,61.0,218.0,30.0,149.0,50.0,19.0,16.0,17.0,4.970760233918129,5.555555555555555,63.74269005847953,68.34862385321101,49.193548387096776,53.333333333333336,53.333333333333336,100.0,61.40350877192983,342.0,17.0,0.0
roland garros,R128,2020,30.0,134.0,13.0,91.0,30.0,3.0,7.0,11.0,5.851063829787234,1.5957446808510638,71.27659574468085,67.91044776119402,55.55555555555556,53.84615384615385,53.84615384615385,100.0,64.36170212765957,188.0,10.0,1.0
roland garros,R128,2021,43.0,152.0,22.0,103.0,40.0,13.0,10.0,11.0,4.508196721311475,5.327868852459016,62.295081967213115,67.76315789473685,46.73913043478261,45.45454545454545,45.45454545454545,100.0,59.83606557377049,244.0,9.0,2.0
roland garros,R128,2022,33.0,103.0,15.0,79.0,28.0,6.0,11.0,17.0,10.240963855421686,3.614457831325301,62.048192771084345,76.69902912621359,52.38095238095239,73.33333333333333,73.33333333333333,100.0,67.46987951807229,166.0,13.0,4.0
roland garros,R128,2023,33.0,152.0,13.0,109.0,31.0,8.0,9.0,17.0,7.623318385650224,3.587443946188341,68.16143497757847,71.71052631578947,46.478873239436616,69.23076923076923,69.23076923076923,100.0,63.67713004484305,223.0,10.0,7.0
roland garros,R128,2024,26.0,150.0,29.0,97.0,30.0,6.0,21.0,10.0,4.901960784313726,2.941176470588235,73.52941176470588,64.66666666666666,48.148148148148145,72.41379310344827,72.41379310344827,100.0,60.29411764705882,204.0,8.0,2.0
