tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R16,2024,38.0,80.0,15.0,56.0,24.0,13.0,9.0,16.0,10.526315789473683,8.552631578947368,52.63157894736842,70.0,52.77777777777778,60.0,60.0,100.0,61.8421052631579,152.0,11.0,5.0
us open,R32,2022,39.0,109.0,23.0,82.0,30.0,11.0,14.0,26.0,12.871287128712872,5.445544554455446,53.960396039603964,75.22935779816514,41.935483870967744,60.86956521739131,60.86956521739131,100.0,59.900990099009896,202.0,14.0,12.0
us open,R32,2023,33.0,137.0,15.0,111.0,36.0,12.0,8.0,23.0,10.176991150442479,5.3097345132743365,60.61946902654868,81.02189781021897,37.07865168539326,53.333333333333336,53.333333333333336,100.0,63.716814159292035,226.0,13.0,10.0
us open,R32,2024,29.0,102.0,18.0,76.0,27.0,13.0,12.0,19.0,10.795454545454545,7.386363636363637,57.95454545454546,74.50980392156863,39.189189189189186,66.66666666666666,66.66666666666666,100.0,59.65909090909091,176.0,13.0,6.0
us open,R64,2022,42.0,103.0,13.0,81.0,30.0,9.0,10.0,22.0,12.222222222222221,5.0,57.22222222222222,78.64077669902912,54.54545454545454,76.92307692307693,76.92307692307693,100.0,68.33333333333333,180.0,9.0,13.0
us open,R64,2023,42.0,109.0,14.0,78.0,30.0,5.0,8.0,12.0,6.315789473684211,2.631578947368421,57.36842105263158,71.55963302752293,51.85185185185185,57.14285714285714,57.14285714285714,100.0,63.1578947368421,190.0,4.0,8.0
us open,R64,2024,36.0,91.0,14.0,68.0,26.0,9.0,9.0,8.0,4.9079754601226995,5.521472392638037,55.828220858895705,74.72527472527473,50.0,64.28571428571429,64.28571428571429,100.0,63.80368098159509,163.0,6.0,2.0
us open,SF,2024,57.0,126.0,15.0,91.0,32.0,12.0,10.0,19.0,8.370044052863436,5.286343612334802,55.50660792951542,72.22222222222221,56.43564356435643,66.66666666666666,66.66666666666666,100.0,65.19823788546255,227.0,11.0,8.0
wimbledon,R128,2021,30.0,123.0,18.0,97.0,33.0,7.0,11.0,29.0,15.508021390374333,3.7433155080213902,65.77540106951871,78.86178861788618,46.875,61.111111111111114,61.111111111111114,100.0,67.9144385026738,187.0,25.0,4.0
wimbledon,R128,2022,46.0,123.0,9.0,91.0,33.0,6.0,5.0,17.0,8.374384236453201,2.955665024630542,60.591133004926114,73.98373983739837,57.49999999999999,55.55555555555556,55.55555555555556,100.0,67.48768472906403,203.0,10.0,7.0
wimbledon,R128,2024,57.0,166.0,28.0,116.0,46.0,10.0,16.0,27.0,9.540636042402827,3.53356890459364,58.657243816254415,69.87951807228916,48.717948717948715,57.14285714285714,57.14285714285714,100.0,61.130742049469966,283.0,14.0,13.0
wimbledon,R64,2022,53.0,141.0,22.0,103.0,42.0,9.0,13.0,26.0,10.699588477366255,3.7037037037037033,58.0246913580247,73.04964539007092,51.9607843137255,59.09090909090909,59.09090909090909,100.0,64.19753086419753,243.0,14.0,12.0
wimbledon,R64,2024,35.0,146.0,9.0,115.0,34.0,11.0,4.0,28.0,12.121212121212121,4.761904761904762,63.20346320346321,78.76712328767124,41.17647058823529,44.44444444444444,44.44444444444444,100.0,64.93506493506493,231.0,10.0,18.0
