tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R128,2019,14.0,46.0,9.0,28.0,13.0,4.0,4.0,6.0,7.894736842105263,5.263157894736842,60.526315789473685,60.86956521739131,46.666666666666664,44.44444444444444,44.44444444444444,100.0,55.26315789473685,76.0,5.0,1.0
us open,R128,2020,26.0,76.0,19.0,42.0,18.0,4.0,12.0,5.0,3.937007874015748,3.149606299212598,59.84251968503938,55.26315789473685,50.98039215686274,63.1578947368421,63.1578947368421,100.0,53.54330708661418,127.0,1.0,4.0
us open,R128,2021,33.0,67.0,9.0,46.0,19.0,2.0,7.0,13.0,11.016949152542372,1.694915254237288,56.779661016949156,68.65671641791045,64.70588235294117,77.77777777777779,77.77777777777779,100.0,66.94915254237289,118.0,8.0,5.0
us open,R128,2022,16.0,55.0,12.0,28.0,15.0,3.0,3.0,2.0,2.197802197802198,3.296703296703297,60.43956043956044,50.90909090909091,44.44444444444444,25.0,25.0,100.0,48.35164835164835,91.0,1.0,1.0
us open,R128,2023,10.0,51.0,9.0,30.0,13.0,2.0,4.0,4.0,5.405405405405405,2.7027027027027026,68.91891891891892,58.82352941176471,43.47826086956522,44.44444444444444,44.44444444444444,100.0,54.054054054054056,74.0,4.0,0.0
us open,R128,2024,37.0,84.0,10.0,58.0,22.0,6.0,5.0,7.0,4.861111111111112,4.166666666666666,58.333333333333336,69.04761904761905,61.66666666666667,50.0,50.0,100.0,65.97222222222221,144.0,5.0,2.0
us open,R16,2021,37.0,93.0,12.0,67.0,22.0,9.0,9.0,11.0,6.547619047619048,5.357142857142857,55.35714285714286,72.04301075268818,49.333333333333336,75.0,75.0,100.0,61.904761904761905,168.0,5.0,6.0
us open,R16,2022,38.0,101.0,25.0,51.0,24.0,15.0,13.0,7.0,3.932584269662921,8.426966292134832,56.74157303370787,50.495049504950494,49.35064935064935,52.0,52.0,100.0,50.0,178.0,2.0,5.0
us open,R16,2023,17.0,93.0,17.0,60.0,25.0,6.0,6.0,10.0,6.8493150684931505,4.10958904109589,63.6986301369863,64.51612903225806,32.075471698113205,35.294117647058826,35.294117647058826,100.0,52.73972602739726,146.0,7.0,3.0
us open,R16,2024,21.0,66.0,8.0,47.0,17.0,4.0,5.0,4.0,3.7037037037037033,3.7037037037037033,61.111111111111114,71.21212121212122,50.0,62.5,62.5,100.0,62.96296296296296,108.0,3.0,1.0
us open,R32,2020,12.0,93.0,24.0,52.0,18.0,8.0,13.0,4.0,2.857142857142857,5.714285714285714,66.42857142857143,55.91397849462365,25.53191489361702,54.166666666666664,54.166666666666664,100.0,45.714285714285715,140.0,4.0,0.0
us open,R32,2021,39.0,115.0,28.0,70.0,28.0,9.0,18.0,12.0,6.0606060606060606,4.545454545454546,58.080808080808076,60.86956521739131,46.98795180722892,64.28571428571429,64.28571428571429,100.0,55.05050505050505,198.0,6.0,6.0
us open,R32,2022,32.0,85.0,17.0,58.0,19.0,9.0,13.0,6.0,3.9215686274509802,5.88235294117647,55.55555555555556,68.23529411764706,47.05882352941176,76.47058823529412,76.47058823529412,100.0,58.82352941176471,153.0,6.0,0.0
us open,R32,2023,16.0,35.0,6.0,22.0,13.0,3.0,1.0,0.0,0.0,4.615384615384616,53.84615384615385,62.857142857142854,53.333333333333336,16.666666666666664,16.666666666666664,100.0,58.46153846153847,65.0,0.0,0.0
us open,R32,2024,26.0,64.0,5.0,43.0,18.0,3.0,2.0,3.0,2.7522935779816518,2.7522935779816518,58.71559633027523,67.1875,57.77777777777777,40.0,40.0,100.0,63.30275229357798,109.0,0.0,3.0
