tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
australian open,R128,2023,19.0,116.0,29.0,59.0,27.0,11.0,12.0,5.0,2.8735632183908044,6.321839080459771,66.66666666666666,50.86206896551724,32.758620689655174,41.37931034482759,41.37931034482759,100.0,44.827586206896555,174.0,3.0,2.0
australian open,R16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
australian open,R16,2016,29.0,112.0,18.0,73.0,27.0,4.0,11.0,4.0,2.4242424242424243,2.4242424242424243,67.87878787878789,65.17857142857143,54.71698113207547,61.111111111111114,61.111111111111114,100.0,61.81818181818181,165.0,0.0,4.0
australian open,R16,2018,16.0,74.0,13.0,48.0,17.0,5.0,6.0,10.0,8.620689655172415,4.310344827586207,63.793103448275865,64.86486486486487,38.095238095238095,46.15384615384615,46.15384615384615,100.0,55.172413793103445,116.0,9.0,1.0
australian open,R16,2019,23.0,96.0,12.0,63.0,22.0,5.0,6.0,6.0,4.054054054054054,3.3783783783783785,64.86486486486487,65.625,44.230769230769226,50.0,50.0,100.0,58.108108108108105,148.0,3.0,3.0
australian open,R16,2022,17.0,73.0,17.0,48.0,16.0,11.0,11.0,4.0,3.418803418803419,9.401709401709402,62.39316239316239,65.75342465753424,38.63636363636363,64.70588235294117,64.70588235294117,100.0,55.55555555555556,117.0,3.0,1.0
australian open,R32,2013,29.0,73.0,25.0,43.0,0.0,2.0,18.0,4.0,3.0534351145038165,1.5267175572519083,55.72519083969466,58.9041095890411,50.0,72.0,72.0,,54.961832061068705,131.0,0.0,4.0
australian open,R32,2015,28.0,68.0,15.0,41.0,22.0,10.0,7.0,5.0,3.968253968253968,7.936507936507936,53.96825396825397,60.29411764705882,48.275862068965516,46.666666666666664,46.666666666666664,100.0,54.761904761904766,126.0,4.0,1.0
australian open,R32,2016,34.0,122.0,28.0,83.0,30.0,9.0,19.0,4.0,1.9704433497536946,4.433497536945813,60.09852216748769,68.0327868852459,41.9753086419753,67.85714285714286,67.85714285714286,100.0,57.635467980295566,203.0,3.0,1.0
australian open,R32,2018,22.0,86.0,8.0,58.0,19.0,3.0,6.0,6.0,4.918032786885246,2.459016393442623,70.49180327868852,67.44186046511628,61.111111111111114,75.0,75.0,100.0,65.57377049180327,122.0,6.0,0.0
australian open,R32,2019,21.0,83.0,15.0,54.0,17.0,5.0,10.0,6.0,4.651162790697675,3.875968992248062,64.34108527131784,65.06024096385542,45.65217391304348,66.66666666666666,66.66666666666666,100.0,58.139534883720934,129.0,6.0,0.0
australian open,R32,2020,23.0,76.0,15.0,52.0,20.0,2.0,9.0,6.0,4.878048780487805,1.6260162601626018,61.78861788617886,68.42105263157895,48.93617021276596,60.0,60.0,100.0,60.97560975609756,123.0,0.0,6.0
australian open,R32,2022,42.0,132.0,21.0,80.0,31.0,10.0,9.0,3.0,1.36986301369863,4.5662100456621,60.273972602739725,60.60606060606061,48.275862068965516,42.857142857142854,42.857142857142854,100.0,55.70776255707762,219.0,3.0,0.0
australian open,R32,2023,24.0,81.0,19.0,47.0,22.0,9.0,9.0,4.0,3.0534351145038165,6.870229007633588,61.832061068702295,58.0246913580247,48.0,47.368421052631575,47.368421052631575,100.0,54.19847328244275,131.0,2.0,2.0
australian open,R64,2013,20.0,50.0,10.0,33.0,0.0,6.0,6.0,6.0,6.896551724137931,6.896551724137931,57.47126436781609,66.0,54.054054054054056,60.0,60.0,,60.91954022988506,87.0,6.0,0.0
australian open,R64,2014,32.0,147.0,26.0,79.0,0.0,5.0,11.0,3.0,1.4218009478672986,2.3696682464454977,69.66824644549763,53.74149659863946,50.0,42.30769230769231,42.30769230769231,,52.60663507109005,211.0,0.0,3.0
australian open,R64,2015,31.0,94.0,17.0,58.0,22.0,9.0,10.0,5.0,3.225806451612903,5.806451612903226,60.64516129032258,61.702127659574465,50.81967213114754,58.82352941176471,58.82352941176471,100.0,57.41935483870968,155.0,5.0,0.0
australian open,R64,2016,35.0,129.0,9.0,89.0,31.0,10.0,4.0,8.0,4.18848167539267,5.2356020942408374,67.5392670157068,68.9922480620155,56.451612903225815,44.44444444444444,44.44444444444444,100.0,64.92146596858639,191.0,5.0,3.0
australian open,R64,2018,17.0,37.0,11.0,25.0,13.0,6.0,6.0,9.0,12.5,8.333333333333332,51.388888888888886,67.56756756756756,48.57142857142857,54.54545454545454,54.54545454545454,100.0,58.333333333333336,72.0,7.0,2.0
australian open,R64,2019,17.0,86.0,16.0,61.0,19.0,6.0,10.0,13.0,9.219858156028367,4.25531914893617,60.99290780141844,70.93023255813954,30.909090909090907,62.5,62.5,100.0,55.319148936170215,141.0,8.0,5.0
australian open,R64,2020,17.0,92.0,9.0,67.0,20.0,2.0,7.0,5.0,4.032258064516129,1.6129032258064515,74.19354838709677,72.82608695652173,53.125,77.77777777777779,77.77777777777779,100.0,67.74193548387096,124.0,4.0,1.0
australian open,R64,2022,26.0,88.0,22.0,50.0,20.0,7.0,15.0,3.0,2.127659574468085,4.964539007092199,62.4113475177305,56.81818181818182,49.056603773584904,68.18181818181817,68.18181818181817,100.0,53.90070921985816,141.0,3.0,0.0
australian open,R64,2023,17.0,81.0,20.0,55.0,17.0,3.0,15.0,4.0,3.361344537815126,2.5210084033613445,68.0672268907563,67.90123456790124,44.73684210526316,75.0,75.0,100.0,60.50420168067227,119.0,3.0,1.0
australian open,SF,2015,31.0,91.0,16.0,65.0,21.0,4.0,12.0,25.0,17.123287671232877,2.73972602739726,62.328767123287676,71.42857142857143,56.36363636363636,75.0,75.0,100.0,65.75342465753424,146.0,13.0,12.0
australian open,SF,2022,21.0,69.0,8.0,44.0,16.0,1.0,4.0,6.0,5.769230769230769,0.9615384615384616,66.34615384615384,63.76811594202898,60.0,50.0,50.0,100.0,62.5,104.0,5.0,1.0
roland garros,QF,2018,24.0,88.0,5.0,65.0,22.0,1.0,2.0,3.0,2.3255813953488373,0.7751937984496124,68.21705426356588,73.86363636363636,58.536585365853654,40.0,40.0,100.0,68.9922480620155,129.0,3.0,0.0
roland garros,QF,2019,29.0,71.0,6.0,51.0,21.0,2.0,2.0,12.0,10.0,1.6666666666666667,59.166666666666664,71.83098591549296,59.183673469387756,33.33333333333333,33.33333333333333,100.0,66.66666666666666,120.0,4.0,8.0
