tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,R128,2024,37.0,126.0,19.0,83.0,32.0,14.0,10.0,12.0,5.9405940594059405,6.9306930693069315,62.37623762376238,65.87301587301587,48.68421052631579,52.63157894736842,52.63157894736842,100.0,59.4059405940594,202.0,6.0,6.0
roland garros,R16,2020,21.0,96.0,20.0,59.0,20.0,4.0,13.0,2.0,1.4285714285714286,2.857142857142857,68.57142857142857,61.458333333333336,47.72727272727273,65.0,65.0,100.0,57.14285714285714,140.0,2.0,0.0
roland garros,R16,2021,29.0,114.0,19.0,72.0,27.0,9.0,11.0,4.0,2.312138728323699,5.202312138728324,65.89595375722543,63.1578947368421,49.152542372881356,57.89473684210527,57.89473684210527,100.0,58.38150289017341,173.0,2.0,2.0
roland garros,R32,2020,25.0,79.0,15.0,47.0,19.0,13.0,8.0,7.0,5.303030303030303,9.848484848484848,59.84848484848485,59.49367088607595,47.16981132075472,53.333333333333336,53.333333333333336,100.0,54.54545454545454,132.0,7.0,0.0
roland garros,R32,2021,30.0,167.0,36.0,95.0,30.0,10.0,23.0,3.0,1.2658227848101267,4.219409282700422,70.46413502109705,56.886227544910184,42.857142857142854,63.888888888888886,63.888888888888886,100.0,52.742616033755276,237.0,3.0,0.0
roland garros,R32,2022,17.0,57.0,11.0,35.0,12.0,5.0,7.0,5.0,5.263157894736842,5.263157894736842,60.0,61.40350877192983,44.73684210526316,63.63636363636363,63.63636363636363,100.0,54.736842105263165,95.0,5.0,0.0
roland garros,R32,2024,18.0,75.0,22.0,42.0,19.0,4.0,12.0,1.0,0.847457627118644,3.389830508474576,63.559322033898304,56.00000000000001,41.86046511627907,54.54545454545454,54.54545454545454,100.0,50.847457627118644,118.0,0.0,1.0
roland garros,R64,2020,26.0,106.0,16.0,70.0,28.0,5.0,8.0,2.0,1.282051282051282,3.205128205128205,67.94871794871796,66.0377358490566,52.0,50.0,50.0,100.0,61.53846153846154,156.0,2.0,0.0
roland garros,R64,2021,12.0,41.0,8.0,27.0,14.0,10.0,1.0,6.0,7.894736842105263,13.157894736842104,53.94736842105263,65.85365853658537,34.285714285714285,12.5,12.5,100.0,51.31578947368421,76.0,6.0,0.0
roland garros,R64,2022,35.0,117.0,17.0,72.0,29.0,6.0,7.0,3.0,1.5544041450777202,3.1088082901554404,60.62176165803109,61.53846153846154,46.05263157894737,41.17647058823529,41.17647058823529,100.0,55.44041450777202,193.0,2.0,1.0
roland garros,R64,2024,29.0,121.0,15.0,79.0,29.0,5.0,7.0,4.0,2.3255813953488373,2.9069767441860463,70.34883720930233,65.28925619834712,56.86274509803921,46.666666666666664,46.666666666666664,100.0,62.7906976744186,172.0,3.0,1.0
us open,QF,2024,15.0,76.0,14.0,51.0,20.0,9.0,7.0,4.0,3.571428571428571,8.035714285714286,67.85714285714286,67.10526315789474,41.66666666666667,50.0,50.0,100.0,58.92857142857143,112.0,0.0,4.0
us open,R128,2019,20.0,67.0,4.0,47.0,18.0,3.0,1.0,3.0,2.912621359223301,2.912621359223301,65.0485436893204,70.1492537313433,55.55555555555556,25.0,25.0,100.0,65.0485436893204,103.0,3.0,0.0
us open,R128,2020,22.0,89.0,15.0,65.0,22.0,8.0,9.0,10.0,7.246376811594203,5.797101449275362,64.4927536231884,73.03370786516854,44.89795918367347,60.0,60.0,100.0,63.04347826086957,138.0,2.0,8.0
us open,R128,2021,22.0,80.0,13.0,58.0,19.0,9.0,9.0,7.0,5.384615384615385,6.923076923076923,61.53846153846154,72.5,44.0,69.23076923076923,69.23076923076923,100.0,61.53846153846154,130.0,4.0,3.0
