tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R128,2021,12.0,63.0,13.0,35.0,19.0,4.0,3.0,5.0,5.05050505050505,4.040404040404041,63.63636363636363,55.55555555555556,33.33333333333333,23.076923076923077,23.076923076923077,100.0,47.474747474747474,99.0,1.0,4.0
us open,R128,2022,16.0,55.0,12.0,28.0,15.0,3.0,3.0,2.0,2.197802197802198,3.296703296703297,60.43956043956044,50.90909090909091,44.44444444444444,25.0,25.0,100.0,48.35164835164835,91.0,1.0,1.0
us open,R128,2023,36.0,86.0,18.0,55.0,25.0,12.0,9.0,6.0,3.571428571428571,7.142857142857142,51.19047619047619,63.95348837209303,43.90243902439025,50.0,50.0,100.0,54.166666666666664,168.0,6.0,0.0
us open,R128,2024,40.0,148.0,26.0,91.0,30.0,10.0,15.0,5.0,2.2222222222222223,4.444444444444445,65.77777777777779,61.48648648648649,51.94805194805194,57.692307692307686,57.692307692307686,100.0,58.22222222222222,225.0,2.0,3.0
us open,R16,2024,19.0,65.0,10.0,44.0,18.0,0.0,5.0,4.0,4.123711340206185,0.0,67.0103092783505,67.6923076923077,59.375,50.0,50.0,100.0,64.94845360824742,97.0,3.0,1.0
us open,R32,2024,25.0,89.0,15.0,53.0,19.0,3.0,9.0,3.0,2.2388059701492535,2.2388059701492535,66.4179104477612,59.55056179775281,55.55555555555556,60.0,60.0,100.0,58.2089552238806,134.0,1.0,2.0
us open,R64,2021,15.0,98.0,12.0,64.0,22.0,2.0,6.0,3.0,2.127659574468085,1.4184397163120568,69.50354609929079,65.3061224489796,34.883720930232556,50.0,50.0,100.0,56.02836879432624,141.0,2.0,1.0
us open,R64,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
wimbledon,F,2024,26.0,117.0,13.0,78.0,26.0,5.0,8.0,9.0,5.590062111801243,3.1055900621118013,72.67080745341616,66.66666666666666,59.09090909090909,61.53846153846154,61.53846153846154,100.0,64.59627329192547,161.0,6.0,3.0
wimbledon,QF,2024,10.0,58.0,10.0,36.0,15.0,3.0,4.0,2.0,2.3529411764705883,3.5294117647058822,68.23529411764706,62.06896551724138,37.03703703703704,40.0,40.0,100.0,54.11764705882353,85.0,1.0,1.0
wimbledon,R128,2021,14.0,78.0,17.0,45.0,19.0,2.0,8.0,6.0,5.454545454545454,1.8181818181818181,70.9090909090909,57.692307692307686,43.75,47.05882352941176,47.05882352941176,100.0,53.63636363636364,110.0,6.0,0.0
wimbledon,R128,2022,36.0,90.0,18.0,59.0,26.0,13.0,11.0,3.0,1.8867924528301887,8.176100628930817,56.60377358490566,65.55555555555556,52.17391304347826,61.111111111111114,61.111111111111114,100.0,59.74842767295597,159.0,2.0,1.0
wimbledon,R128,2023,38.0,127.0,9.0,91.0,30.0,5.0,6.0,11.0,5.729166666666666,2.604166666666667,66.14583333333334,71.65354330708661,58.46153846153847,66.66666666666666,66.66666666666666,100.0,67.1875,192.0,8.0,3.0
wimbledon,R128,2024,21.0,89.0,23.0,51.0,21.0,2.0,13.0,1.0,0.7407407407407408,1.4814814814814816,65.92592592592592,57.30337078651685,45.65217391304348,56.52173913043478,56.52173913043478,100.0,53.333333333333336,135.0,1.0,0.0
wimbledon,R16,2024,28.0,155.0,21.0,89.0,31.0,5.0,8.0,8.0,3.65296803652968,2.28310502283105,70.77625570776256,57.41935483870968,43.75,38.095238095238095,38.095238095238095,100.0,53.42465753424658,219.0,2.0,6.0
wimbledon,R32,2024,18.0,82.0,8.0,54.0,19.0,2.0,3.0,4.0,3.3057851239669422,1.6528925619834711,67.76859504132231,65.85365853658537,46.15384615384615,37.5,37.5,100.0,59.50413223140496,121.0,1.0,3.0
wimbledon,R64,2024,22.0,92.0,20.0,50.0,20.0,3.0,10.0,0.0,0.0,2.112676056338028,64.7887323943662,54.347826086956516,44.0,50.0,50.0,100.0,50.70422535211267,142.0,0.0,0.0
wimbledon,SF,2024,39.0,139.0,21.0,102.0,30.0,10.0,14.0,12.0,5.240174672489083,4.366812227074235,60.698689956331876,73.38129496402878,43.333333333333336,66.66666666666666,66.66666666666666,100.0,61.572052401746724,229.0,5.0,7.0
